customer_id,transaction_date,subtotal,promo_used,discount,net_amount
C0168,2024-03-27,1709.51,None,0.0,1709.51
C0168,2024-06-06,2846.66,P_CHAMPION,569.33,2277.33
C0168,2024-05-28,1679.35,None,0.0,1679.35
C0168,2024-02-14,1061.51,P_CHAMPION,212.3,849.21
C0168,2024-02-16,563.0,P_CHAMPION,112.6,450.4
C0169,2024-06-24,1909.73,P_CHAMPION,381.95,1527.78
C0169,2024-04-18,1531.01,P_CHAMPION,306.2,1224.81
C0169,2024-02-09,2025.27,None,0.0,2025.27
C0169,2024-03-27,1293.26,None,0.0,1293.26
C0169,2024-04-01,1998.25,None,0.0,1998.25
C0169,2024-01-25,1297.61,None,0.0,1297.61
C0169,2024-03-15,1214.06,None,0.0,1214.06
C0169,2024-06-21,1296.72,P_CHAMPION,259.34,1037.38
C0169,2024-04-26,1679.12,P_CHAMPION,335.82,1343.3
C0170,2024-04-25,1518.41,None,0.0,1518.41
C0170,2024-01-01,990.74,P_NEWYEAR,99.07,891.6700000000001
C0170,2024-05-05,1942.79,None,0.0,1942.79
C0170,2024-05-26,2520.99,None,0.0,2520.99
C0170,2024-03-13,1930.31,P_CHAMPION,386.06,1544.25
C0170,2024-06-10,952.93,None,0.0,952.93
C0170,2024-05-25,1266.04,None,0.0,1266.04
C0170,2024-05-13,1974.13,P_CHAMPION,394.83,1579.3000000000002
C0170,2024-04-14,703.94,P_CHAMPION,140.79,563.1500000000001
C0171,2024-01-10,127.71,P_NEWYEAR,12.77,114.94
C0171,2024-03-28,110.05,None,0.0,110.05
C0172,2024-01-15,216.24,None,0.0,216.24
C0173,2024-05-16,94.03,None,0.0,94.03
C0174,2024-01-16,466.22,None,0.0,466.22
C0174,2024-04-30,908.94,None,0.0,908.94
C0174,2024-01-05,651.67,None,0.0,651.67
C0174,2024-01-02,852.86,P_NEWYEAR,85.29,767.57
C0174,2024-04-18,776.13,None,0.0,776.13
C0175,2024-04-14,903.8,None,0.0,903.8
C0175,2024-04-19,245.69,None,0.0,245.69
C0175,2024-04-26,200.74,None,0.0,200.74
C0175,2024-02-11,887.29,None,0.0,887.29
C0175,2024-04-29,533.01,None,0.0,533.01
C0175,2024-02-06,391.25,None,0.0,391.25
C0175,2024-03-13,808.0,None,0.0,808.0
C0175,2024-05-09,744.38,None,0.0,744.38
C0175,2024-02-29,367.75,None,0.0,367.75
C0175,2024-02-09,843.0,None,0.0,843.0
C0175,2024-03-25,947.64,None,0.0,947.64
C0176,2024-06-27,365.89,P_MIDYEAR,200.0,165.89
C0176,2024-01-31,389.69,None,0.0,389.69
C0177,2024-05-09,972.17,None,0.0,972.17
C0177,2024-05-01,660.05,None,0.0,660.05
C0177,2024-04-15,780.89,None,0.0,780.89
C0177,2024-04-08,541.97,None,0.0,541.97
C0177,2024-04-27,450.61,None,0.0,450.61
C0177,2024-03-09,385.78,None,0.0,385.78
C0177,2024-02-28,205.45,None,0.0,205.45
C0177,2024-05-05,358.91,None,0.0,358.91
C0178,2024-04-14,1425.58,None,0.0,1425.58
C0178,2024-02-04,2615.31,P_CHAMPION,523.06,2092.25
C0178,2024-04-11,2103.92,P_CHAMPION,420.78,1683.14
C0178,2024-02-18,656.08,None,0.0,656.08
C0178,2024-06-27,1121.35,P_MIDYEAR,200.0,921.3499999999999
C0178,2024-03-23,2688.72,P_CHAMPION,537.74,2150.9799999999996
C0178,2024-01-07,2643.08,None,0.0,2643.08
C0178,2024-06-01,2779.55,P_MIDYEAR,200.0,2579.55
C0178,2024-01-29,1320.4,P_CHAMPION,264.08,1056.3200000000002
C0178,2024-06-22,2114.31,None,0.0,2114.31
C0178,2024-04-24,1265.12,P_CHAMPION,253.02,1012.0999999999999
C0178,2024-03-15,2653.55,P_CHAMPION,530.71,2122.84
C0178,2024-03-30,710.64,None,0.0,710.64
C0178,2024-04-12,2379.56,None,0.0,2379.56
C0178,2024-01-20,1223.6,None,0.0,1223.6
C0179,2024-05-16,395.97,None,0.0,395.97
C0179,2024-06-05,322.59,None,0.0,322.59
C0179,2024-02-04,361.91,None,0.0,361.91
C0180,2024-04-13,887.74,None,0.0,887.74
C0180,2024-01-01,580.38,None,0.0,580.38
C0180,2024-06-20,355.63,None,0.0,355.63
C0180,2024-02-11,639.13,None,0.0,639.13
C0180,2024-06-26,521.43,None,0.0,521.43
C0180,2024-05-06,581.76,None,0.0,581.76
C0180,2024-06-24,862.97,None,0.0,862.97
C0180,2024-04-25,947.09,None,0.0,947.09
C0180,2024-04-08,871.08,None,0.0,871.08
C0180,2024-04-21,757.62,None,0.0,757.62
C0181,2024-04-04,363.78,None,0.0,363.78
C0181,2024-01-24,141.77,None,0.0,141.77
C0181,2024-03-22,222.33,None,0.0,222.33
C0182,2024-03-19,121.27,None,0.0,121.27
C0182,2024-01-27,303.75,None,0.0,303.75
C0183,2024-01-08,2237.97,None,0.0,2237.97
C0183,2024-04-14,830.72,None,0.0,830.72
C0183,2024-06-08,2988.69,None,0.0,2988.69
C0183,2024-01-13,2939.45,P_NEWYEAR,293.94,2645.5099999999998
C0183,2024-03-18,1360.23,None,0.0,1360.23
C0183,2024-06-07,804.72,None,0.0,804.72
C0183,2024-01-14,2956.85,P_CHAMPION,591.37,2365.48
C0183,2024-04-10,2157.87,None,0.0,2157.87
C0183,2024-04-02,1669.95,None,0.0,1669.95
C0183,2024-01-22,989.28,None,0.0,989.28
C0183,2024-05-01,2183.87,P_CHAMPION,436.77,1747.1
C0184,2024-05-09,2827.06,None,0.0,2827.06
C0184,2024-04-03,1990.13,None,0.0,1990.13
C0184,2024-03-09,1149.01,P_CHAMPION,229.8,919.21
C0184,2024-02-20,636.83,P_CHAMPION,127.37,509.46000000000004
C0184,2024-06-18,1049.09,P_MIDYEAR,200.0,849.0899999999999
C0184,2024-03-26,2609.7,None,0.0,2609.7
C0184,2024-06-05,800.91,P_MIDYEAR,200.0,600.91
C0184,2024-03-11,2822.02,None,0.0,2822.02
C0184,2024-05-11,1780.98,P_CHAMPION,356.2,1424.78
C0184,2024-06-19,2360.07,None,0.0,2360.07
C0184,2024-04-15,776.51,P_CHAMPION,155.3,621.21
C0184,2024-03-10,770.07,P_CHAMPION,154.01,616.0600000000001
C0184,2024-04-23,974.69,P_CHAMPION,194.94,779.75
C0184,2024-01-13,702.91,None,0.0,702.91
C0184,2024-04-22,1610.46,None,0.0,1610.46
C0184,2024-06-18,2693.63,None,0.0,2693.63
C0184,2024-01-30,2445.12,None,0.0,2445.12
C0185,2024-03-11,122.48,None,0.0,122.48
C0186,2024-01-07,803.66,P_NEWYEAR,80.37,723.29
C0186,2024-03-08,993.71,None,0.0,993.71
C0186,2024-02-21,890.34,None,0.0,890.34
C0186,2024-01-29,765.1,None,0.0,765.1
C0186,2024-03-18,887.01,None,0.0,887.01
C0186,2024-06-23,522.78,P_MIDYEAR,200.0,322.78
C0187,2024-05-07,2760.34,P_CHAMPION,552.07,2208.27
C0187,2024-03-12,1269.55,P_CHAMPION,253.91,1015.64
C0187,2024-01-24,1843.96,P_CHAMPION,368.79,1475.17
C0187,2024-03-03,653.56,P_FLASH,98.03,555.53
C0187,2024-01-30,1596.62,None,0.0,1596.62
C0187,2024-05-05,1732.39,P_CHAMPION,346.48,1385.91
C0187,2024-04-07,2599.99,P_CHAMPION,520.0,2079.99
C0187,2024-05-25,1244.13,P_CHAMPION,248.83,995.3000000000001
C0187,2024-05-21,2185.04,None,0.0,2185.04
C0187,2024-01-22,2294.83,P_CHAMPION,458.97,1835.86
C0188,2024-06-20,53.11,None,0.0,53.11
C0189,2024-02-21,2661.63,P_CHAMPION,532.33,2129.3
C0189,2024-03-05,2888.62,P_CHAMPION,577.72,2310.8999999999996
C0189,2024-01-16,922.03,None,0.0,922.03
C0189,2024-06-16,1030.71,P_MIDYEAR,200.0,830.71
C0189,2024-03-14,1756.16,P_CHAMPION,351.23,1404.93
C0189,2024-01-23,2951.98,None,0.0,2951.98
C0189,2024-04-17,1222.42,P_CHAMPION,244.48,977.94
C0189,2024-03-18,1613.63,None,0.0,1613.63
C0190,2024-01-10,158.28,None,0.0,158.28
C0190,2024-05-19,338.93,None,0.0,338.93
C0191,2024-04-14,146.83,None,0.0,146.83
C0191,2024-02-27,63.12,None,0.0,63.12
C0192,2024-05-13,530.81,None,0.0,530.81
C0192,2024-01-23,960.65,None,0.0,960.65
C0192,2024-05-14,408.73,None,0.0,408.73
C0192,2024-01-27,481.86,None,0.0,481.86
C0192,2024-02-05,343.28,None,0.0,343.28
C0192,2024-03-09,312.96,None,0.0,312.96
C0193,2024-05-01,771.71,None,0.0,771.71
C0193,2024-04-28,1694.36,None,0.0,1694.36
C0193,2024-02-04,2069.17,P_CHAMPION,413.83,1655.3400000000001
C0193,2024-02-03,1625.71,None,0.0,1625.71
C0193,2024-03-11,2718.67,None,0.0,2718.67
C0193,2024-03-22,2810.18,None,0.0,2810.18
C0193,2024-03-01,1284.26,None,0.0,1284.26
C0193,2024-04-12,2047.92,None,0.0,2047.92
C0193,2024-06-06,2535.96,P_CHAMPION,507.19,2028.77
C0193,2024-04-06,991.72,P_CHAMPION,198.34,793.38
C0193,2024-06-18,1910.99,None,0.0,1910.99
C0193,2024-02-10,1815.21,None,0.0,1815.21
C0193,2024-01-28,1010.22,None,0.0,1010.22
C0193,2024-05-09,1445.56,None,0.0,1445.56
C0194,2024-01-22,680.69,None,0.0,680.69
C0194,2024-03-14,2313.22,P_CHAMPION,462.64,1850.58
C0194,2024-04-26,1467.02,P_CHAMPION,293.4,1173.62
C0194,2024-06-16,1017.64,None,0.0,1017.64
C0194,2024-02-26,515.12,None,0.0,515.12
C0194,2024-03-02,2530.82,P_CHAMPION,506.16,2024.66
C0194,2024-04-26,1926.02,None,0.0,1926.02
C0194,2024-03-25,1866.69,None,0.0,1866.69
C0194,2024-05-31,702.38,None,0.0,702.38
C0194,2024-02-11,915.57,None,0.0,915.57
C0194,2024-03-22,1003.16,None,0.0,1003.16
C0194,2024-06-05,1347.06,None,0.0,1347.06
C0194,2024-05-27,1957.82,None,0.0,1957.82
C0194,2024-04-17,624.01,P_CHAMPION,124.8,499.21
C0194,2024-01-15,1041.45,None,0.0,1041.45
C0194,2024-03-30,2798.02,None,0.0,2798.02
C0195,2024-06-22,969.24,None,0.0,969.24
C0195,2024-05-10,481.32,None,0.0,481.32
C0195,2024-02-11,642.85,None,0.0,642.85
C0195,2024-06-09,544.69,P_MIDYEAR,200.0,344.69000000000005
C0195,2024-05-10,546.96,None,0.0,546.96
C0195,2024-02-24,866.35,None,0.0,866.35
C0196,2024-02-21,2478.21,None,0.0,2478.21
C0196,2024-02-15,2354.07,None,0.0,2354.07
C0196,2024-02-23,1487.63,P_CHAMPION,297.53,1190.1000000000001
C0196,2024-01-10,656.27,P_NEWYEAR,65.63,590.64
C0196,2024-06-05,1660.51,None,0.0,1660.51
C0196,2024-05-27,966.05,None,0.0,966.05
C0196,2024-02-12,782.11,None,0.0,782.11
C0196,2024-06-09,2371.52,None,0.0,2371.52
C0196,2024-03-03,765.31,None,0.0,765.31
C0196,2024-06-02,2892.84,None,0.0,2892.84
C0196,2024-01-30,1249.17,None,0.0,1249.17
C0196,2024-06-09,2268.2,P_MIDYEAR,200.0,2068.2
C0196,2024-01-26,1777.43,None,0.0,1777.43
C0196,2024-06-16,598.16,None,0.0,598.16
C0196,2024-03-19,1334.15,P_CHAMPION,266.83,1067.3200000000002
C0197,2024-03-24,357.09,None,0.0,357.09
C0197,2024-02-15,280.08,None,0.0,280.08
C0198,2024-02-09,2424.37,None,0.0,2424.37
C0198,2024-01-16,1273.53,None,0.0,1273.53
C0198,2024-05-13,1743.13,P_CHAMPION,348.63,1394.5
C0198,2024-01-18,1319.61,None,0.0,1319.61
C0198,2024-04-26,1484.09,None,0.0,1484.09
C0198,2024-02-17,1959.8,P_CHAMPION,391.96,1567.84
C0198,2024-02-22,720.34,None,0.0,720.34
C0198,2024-03-09,954.54,None,0.0,954.54
C0198,2024-05-01,2349.67,None,0.0,2349.67
C0198,2024-01-09,2088.31,P_CHAMPION,417.66,1670.6499999999999
C0198,2024-06-02,603.74,P_CHAMPION,120.75,482.99
C0198,2024-06-14,2644.84,None,0.0,2644.84
C0198,2024-02-04,1265.67,P_CHAMPION,253.13,1012.5400000000001
C0198,2024-01-10,2825.41,None,0.0,2825.41
C0198,2024-02-03,632.07,None,0.0,632.07
C0198,2024-05-24,2479.73,None,0.0,2479.73
C0198,2024-01-01,1911.04,None,0.0,1911.04
C0198,2024-05-20,2268.57,None,0.0,2268.57
C0198,2024-04-30,2924.55,None,0.0,2924.55
C0199,2024-01-12,328.66,None,0.0,328.66
C0199,2024-05-15,198.52,None,0.0,198.52
C0200,2024-05-06,87.32,None,0.0,87.32
C0201,2024-01-08,91.95,P_NEWYEAR,9.2,82.75
C0201,2024-01-10,171.97,P_NEWYEAR,17.2,154.77
C0202,2024-04-15,230.87,None,0.0,230.87
C0203,2024-03-26,646.54,None,0.0,646.54
C0203,2024-02-19,255.78,None,0.0,255.78
C0203,2024-01-20,938.12,None,0.0,938.12
C0203,2024-05-14,430.3,None,0.0,430.3
C0203,2024-06-02,789.71,P_MIDYEAR,200.0,589.71
C0203,2024-02-13,452.8,None,0.0,452.8
C0203,2024-03-14,936.43,None,0.0,936.43
C0203,2024-05-01,239.73,None,0.0,239.73
C0203,2024-02-20,792.53,None,0.0,792.53
C0203,2024-05-31,459.69,None,0.0,459.69
C0204,2024-03-10,284.26,None,0.0,284.26
C0205,2024-02-08,245.05,None,0.0,245.05
C0205,2024-01-18,122.47,None,0.0,122.47
C0206,2024-04-05,876.53,None,0.0,876.53
C0206,2024-02-11,355.97,None,0.0,355.97
C0206,2024-04-19,862.38,None,0.0,862.38
C0206,2024-06-18,249.56,None,0.0,249.56
C0206,2024-03-15,833.55,None,0.0,833.55
C0207,2024-06-28,1562.38,P_CHAMPION,312.48,1249.9
C0207,2024-03-04,1868.79,None,0.0,1868.79
C0207,2024-01-02,1156.02,None,0.0,1156.02
C0207,2024-03-24,1622.7,None,0.0,1622.7
C0207,2024-05-25,1331.07,P_CHAMPION,266.21,1064.86
C0207,2024-05-04,2712.02,P_CHAMPION,542.4,2169.62
C0207,2024-03-27,2416.49,None,0.0,2416.49
C0207,2024-06-12,1791.57,P_CHAMPION,358.31,1433.26
C0207,2024-03-08,2620.45,None,0.0,2620.45
C0207,2024-04-03,1705.04,None,0.0,1705.04
C0207,2024-02-23,924.4,P_CHAMPION,184.88,739.52
C0207,2024-02-03,640.56,None,0.0,640.56
C0207,2024-02-26,1868.31,P_CHAMPION,373.66,1494.6499999999999
C0207,2024-01-13,1293.47,P_NEWYEAR,129.35,1164.1200000000001
C0207,2024-05-02,755.92,None,0.0,755.92
C0207,2024-05-09,540.07,None,0.0,540.07
C0208,2024-01-02,51.58,P_NEWYEAR,5.16,46.42
C0209,2024-03-28,476.69,None,0.0,476.69
C0209,2024-05-30,665.38,None,0.0,665.38
C0209,2024-03-13,525.13,None,0.0,525.13
C0209,2024-05-20,718.95,None,0.0,718.95
C0209,2024-03-14,775.39,None,0.0,775.39
C0209,2024-06-17,305.03,P_MIDYEAR,200.0,105.02999999999997
C0210,2024-05-06,2174.39,None,0.0,2174.39
C0210,2024-04-08,1252.42,P_CHAMPION,250.48,1001.94
C0210,2024-03-25,1432.5,P_CHAMPION,286.5,1146.0
C0210,2024-04-17,2041.55,P_CHAMPION,408.31,1633.24
C0210,2024-03-25,1671.39,P_CHAMPION,334.28,1337.1100000000001
C0210,2024-06-16,1015.01,None,0.0,1015.01
C0210,2024-03-08,2596.52,None,0.0,2596.52
C0210,2024-04-15,586.08,None,0.0,586.08
C0210,2024-04-10,1254.52,P_CHAMPION,250.9,1003.62
C0210,2024-01-09,1845.91,None,0.0,1845.91
C0210,2024-01-28,2573.91,P_CHAMPION,514.78,2059.13
C0210,2024-04-19,967.33,None,0.0,967.33
C0210,2024-04-18,2191.54,P_CHAMPION,438.31,1753.23
C0210,2024-02-11,1571.61,None,0.0,1571.61
C0210,2024-03-11,2252.02,None,0.0,2252.02
C0210,2024-02-20,1012.01,None,0.0,1012.01
C0210,2024-06-14,1275.77,P_MIDYEAR,200.0,1075.77
C0211,2024-01-10,443.59,None,0.0,443.59
C0211,2024-05-25,237.59,None,0.0,237.59
C0211,2024-02-05,981.29,None,0.0,981.29
C0211,2024-04-07,841.47,None,0.0,841.47
C0211,2024-01-09,895.63,P_NEWYEAR,89.56,806.0699999999999
C0211,2024-06-11,634.06,None,0.0,634.06
C0211,2024-04-14,674.44,None,0.0,674.44
C0212,2024-06-17,306.68,P_MIDYEAR,200.0,106.68
C0212,2024-01-28,382.67,None,0.0,382.67
C0212,2024-03-16,384.31,None,0.0,384.31
C0212,2024-04-07,579.45,None,0.0,579.45
C0212,2024-06-15,730.99,P_MIDYEAR,200.0,530.99
C0212,2024-03-31,892.46,None,0.0,892.46
C0212,2024-06-22,907.47,P_MIDYEAR,200.0,707.47
C0212,2024-02-18,471.16,None,0.0,471.16
C0212,2024-05-30,535.47,None,0.0,535.47
C0213,2024-02-28,111.61,None,0.0,111.61
C0214,2024-05-09,380.19,None,0.0,380.19
C0214,2024-05-05,111.52,None,0.0,111.52
C0214,2024-06-07,325.1,P_MIDYEAR,200.0,125.10000000000002
C0215,2024-04-07,178.53,None,0.0,178.53
C0216,2024-05-03,1399.3,None,0.0,1399.3
C0216,2024-05-22,1608.91,None,0.0,1608.91
C0216,2024-06-06,2916.77,None,0.0,2916.77
C0216,2024-03-26,2659.1,None,0.0,2659.1
C0216,2024-05-03,671.88,None,0.0,671.88
C0216,2024-02-25,2317.19,None,0.0,2317.19
C0216,2024-03-27,896.12,P_CHAMPION,179.22,716.9
C0216,2024-05-30,2929.61,None,0.0,2929.61
C0217,2024-05-24,575.53,None,0.0,575.53
C0217,2024-03-17,720.67,None,0.0,720.67
C0217,2024-02-14,354.14,None,0.0,354.14
C0217,2024-03-02,610.55,None,0.0,610.55
C0217,2024-01-19,577.3,None,0.0,577.3
C0217,2024-01-07,207.63,P_NEWYEAR,20.76,186.87
C0217,2024-02-03,856.44,None,0.0,856.44
C0217,2024-02-24,990.5,None,0.0,990.5
C0217,2024-02-11,463.38,None,0.0,463.38
C0217,2024-05-01,568.28,None,0.0,568.28
C0217,2024-04-11,481.51,None,0.0,481.51
C0218,2024-05-28,277.36,None,0.0,277.36
C0218,2024-04-01,969.13,None,0.0,969.13
C0218,2024-03-18,347.44,None,0.0,347.44
C0218,2024-02-18,217.48,None,0.0,217.48
C0218,2024-03-09,215.56,None,0.0,215.56
C0218,2024-03-02,574.18,None,0.0,574.18
C0218,2024-06-14,565.65,P_MIDYEAR,200.0,365.65
C0219,2024-06-09,779.84,None,0.0,779.84
C0219,2024-02-12,1838.86,None,0.0,1838.86
C0219,2024-01-10,1774.14,None,0.0,1774.14
C0219,2024-03-11,1339.54,None,0.0,1339.54
C0219,2024-05-06,643.09,None,0.0,643.09
C0219,2024-04-25,1632.06,P_CHAMPION,326.41,1305.6499999999999
C0219,2024-06-04,1156.8,None,0.0,1156.8
C0219,2024-06-23,1206.38,P_MIDYEAR,200.0,1006.3800000000001
C0219,2024-04-06,2996.98,P_CHAMPION,599.4,2397.58
C0220,2024-02-09,323.62,None,0.0,323.62
C0220,2024-05-06,486.2,None,0.0,486.2
C0220,2024-02-24,259.47,None,0.0,259.47
C0220,2024-06-20,269.57,P_MIDYEAR,200.0,69.57
C0220,2024-04-21,955.77,None,0.0,955.77
C0220,2024-04-24,406.97,None,0.0,406.97
C0220,2024-03-27,835.35,None,0.0,835.35
C0220,2024-03-06,950.11,None,0.0,950.11
C0220,2024-05-14,656.15,None,0.0,656.15
C0221,2024-02-11,191.36,None,0.0,191.36
C0221,2024-03-13,52.13,None,0.0,52.13
C0222,2024-03-03,2220.85,None,0.0,2220.85
C0222,2024-03-09,2988.55,P_CHAMPION,597.71,2390.84
C0222,2024-03-21,2706.54,P_CHAMPION,541.31,2165.23
C0222,2024-05-11,2943.64,None,0.0,2943.64
C0222,2024-01-29,1068.15,None,0.0,1068.15
C0222,2024-01-14,1238.56,P_CHAMPION,247.71,990.8499999999999
C0222,2024-01-12,833.32,None,0.0,833.32
C0222,2024-04-08,534.15,None,0.0,534.15
C0222,2024-02-01,1579.52,None,0.0,1579.52
C0223,2024-06-11,272.95,P_MIDYEAR,200.0,72.94999999999999
C0224,2024-05-27,390.63,None,0.0,390.63
C0224,2024-06-25,800.48,P_MIDYEAR,200.0,600.48
C0224,2024-05-02,207.27,None,0.0,207.27
C0224,2024-04-12,608.88,None,0.0,608.88
C0224,2024-05-25,875.84,None,0.0,875.84
C0224,2024-06-08,656.96,None,0.0,656.96
C0224,2024-06-15,898.02,P_MIDYEAR,200.0,698.02
C0224,2024-03-12,666.48,None,0.0,666.48
C0225,2024-03-11,1471.92,P_CHAMPION,294.38,1177.54
C0225,2024-05-16,2667.65,P_CHAMPION,533.53,2134.12
C0225,2024-06-27,2895.35,P_MIDYEAR,200.0,2695.35
C0225,2024-06-06,2738.89,None,0.0,2738.89
C0225,2024-06-01,2722.53,P_MIDYEAR,200.0,2522.53
C0225,2024-05-29,1166.93,P_CHAMPION,233.39,933.5400000000001
C0225,2024-05-04,629.14,P_CHAMPION,125.83,503.31
C0225,2024-03-28,847.42,None,0.0,847.42
C0225,2024-04-04,1727.55,P_CHAMPION,345.51,1382.04
C0226,2024-02-11,447.58,None,0.0,447.58
C0226,2024-05-19,611.27,None,0.0,611.27
C0226,2024-03-14,618.0,None,0.0,618.0
C0226,2024-04-17,986.67,None,0.0,986.67
C0226,2024-03-11,745.03,None,0.0,745.03
C0226,2024-04-28,206.21,None,0.0,206.21
C0227,2024-02-14,160.94,None,0.0,160.94
C0227,2024-05-05,109.31,None,0.0,109.31
C0228,2024-03-18,172.22,None,0.0,172.22
C0229,2024-06-08,82.64,P_MIDYEAR,82.64,0.0
C0230,2024-02-20,258.13,None,0.0,258.13
C0230,2024-03-16,586.84,None,0.0,586.84
C0230,2024-05-24,696.19,None,0.0,696.19
C0230,2024-04-29,902.15,None,0.0,902.15
C0230,2024-05-17,431.78,None,0.0,431.78
C0230,2024-01-17,416.91,None,0.0,416.91
C0231,2024-03-09,2306.03,P_CHAMPION,461.21,1844.8200000000002
C0231,2024-01-21,1477.29,None,0.0,1477.29
C0231,2024-01-03,1610.99,P_NEWYEAR,161.1,1449.89
C0231,2024-02-23,1396.65,P_CHAMPION,279.33,1117.3200000000002
C0231,2024-02-09,728.72,None,0.0,728.72
C0231,2024-05-20,1399.19,None,0.0,1399.19
C0231,2024-04-08,2089.08,None,0.0,2089.08
C0231,2024-03-17,1522.96,P_CHAMPION,304.59,1218.3700000000001
C0231,2024-06-19,2665.58,None,0.0,2665.58
C0231,2024-04-16,2529.07,P_CHAMPION,505.81,2023.2600000000002
C0232,2024-05-19,318.11,None,0.0,318.11
C0232,2024-03-24,355.54,None,0.0,355.54
C0233,2024-02-10,283.53,None,0.0,283.53
C0233,2024-01-12,625.18,None,0.0,625.18
C0233,2024-02-26,801.44,None,0.0,801.44
C0233,2024-03-20,655.44,None,0.0,655.44
C0233,2024-02-04,579.55,None,0.0,579.55
C0233,2024-01-05,614.62,None,0.0,614.62
C0233,2024-04-26,655.44,None,0.0,655.44
C0233,2024-04-15,771.57,None,0.0,771.57
C0233,2024-03-07,240.93,None,0.0,240.93
C0234,2024-03-11,94.47,None,0.0,94.47
C0235,2024-02-10,811.53,None,0.0,811.53
C0235,2024-06-26,1615.43,None,0.0,1615.43
C0235,2024-02-08,2819.36,None,0.0,2819.36
C0235,2024-05-04,1260.31,None,0.0,1260.31
C0235,2024-06-14,2519.89,None,0.0,2519.89
C0235,2024-03-29,1596.62,P_CHAMPION,319.32,1277.3
C0235,2024-03-12,1943.38,None,0.0,1943.38
C0235,2024-01-22,2516.93,P_CHAMPION,503.39,2013.54
C0235,2024-01-18,2097.41,P_CHAMPION,419.48,1677.9299999999998
C0235,2024-03-04,1863.57,P_CHAMPION,372.71,1490.86
C0235,2024-06-24,2997.62,P_MIDYEAR,200.0,2797.62
C0235,2024-02-23,1962.59,None,0.0,1962.59
C0235,2024-01-02,1820.47,None,0.0,1820.47
C0236,2024-03-09,719.64,None,0.0,719.64
C0236,2024-02-14,793.84,None,0.0,793.84
C0236,2024-03-31,452.59,None,0.0,452.59
C0236,2024-06-03,375.89,None,0.0,375.89
C0236,2024-02-16,408.04,None,0.0,408.04
C0236,2024-02-07,509.36,None,0.0,509.36
C0236,2024-02-22,867.98,None,0.0,867.98
C0237,2024-02-17,781.26,None,0.0,781.26
C0237,2024-04-02,2645.52,P_CHAMPION,529.1,2116.42
C0237,2024-02-08,2994.18,P_CHAMPION,598.84,2395.3399999999997
C0237,2024-03-04,2007.23,None,0.0,2007.23
C0237,2024-04-11,2241.72,None,0.0,2241.72
C0237,2024-01-21,1519.74,P_CHAMPION,303.95,1215.79
C0237,2024-03-06,663.19,None,0.0,663.19
C0237,2024-03-22,2698.31,None,0.0,2698.31
C0237,2024-02-04,2125.47,None,0.0,2125.47
C0237,2024-01-25,2379.49,None,0.0,2379.49
C0237,2024-02-20,742.55,P_CHAMPION,148.51,594.04
C0237,2024-03-09,2645.83,None,0.0,2645.83
C0237,2024-06-07,2102.72,P_MIDYEAR,200.0,1902.7199999999998
C0237,2024-03-25,665.14,None,0.0,665.14
C0237,2024-06-25,2952.61,None,0.0,2952.61
C0237,2024-03-30,2288.31,P_CHAMPION,457.66,1830.6499999999999
C0237,2024-03-12,1357.63,None,0.0,1357.63
C0238,2024-05-23,678.15,None,0.0,678.15
C0238,2024-06-28,772.59,None,0.0,772.59
C0238,2024-02-24,595.18,None,0.0,595.18
C0238,2024-03-06,736.61,None,0.0,736.61
C0238,2024-06-14,600.83,None,0.0,600.83
C0239,2024-06-22,381.3,P_MIDYEAR,200.0,181.3
C0239,2024-04-06,265.17,None,0.0,265.17
C0240,2024-01-21,403.41,None,0.0,403.41
C0240,2024-03-25,808.03,None,0.0,808.03
C0240,2024-01-20,611.22,None,0.0,611.22
C0240,2024-02-15,550.44,None,0.0,550.44
C0240,2024-04-02,637.18,None,0.0,637.18
C0240,2024-01-15,747.03,None,0.0,747.03
C0240,2024-03-20,895.69,None,0.0,895.69
C0240,2024-04-18,347.4,None,0.0,347.4
C0240,2024-03-26,958.24,None,0.0,958.24
C0240,2024-06-17,872.28,P_MIDYEAR,200.0,672.28
C0241,2024-06-24,658.22,None,0.0,658.22
C0241,2024-03-13,427.25,None,0.0,427.25
C0241,2024-03-31,419.37,None,0.0,419.37
C0241,2024-03-30,552.59,None,0.0,552.59
C0241,2024-02-18,700.52,None,0.0,700.52
C0241,2024-03-12,793.35,None,0.0,793.35
C0241,2024-05-12,914.49,None,0.0,914.49
C0241,2024-02-11,481.98,None,0.0,481.98
C0242,2024-02-27,303.89,None,0.0,303.89
C0242,2024-01-25,807.39,None,0.0,807.39
C0242,2024-06-03,970.19,None,0.0,970.19
C0242,2024-06-28,474.64,P_MIDYEAR,200.0,274.64
C0242,2024-01-06,663.01,None,0.0,663.01
C0242,2024-03-06,256.63,None,0.0,256.63
C0242,2024-03-22,867.57,None,0.0,867.57
C0243,2024-05-29,798.02,None,0.0,798.02
C0243,2024-04-12,960.25,None,0.0,960.25
C0243,2024-03-05,215.33,None,0.0,215.33
C0243,2024-05-08,226.41,None,0.0,226.41
C0243,2024-04-14,333.2,None,0.0,333.2
C0243,2024-02-15,819.66,None,0.0,819.66
C0243,2024-02-14,931.87,None,0.0,931.87
C0243,2024-01-24,315.39,None,0.0,315.39
C0244,2024-01-24,125.09,None,0.0,125.09
C0245,2024-01-16,163.06,None,0.0,163.06
C0245,2024-05-23,136.09,None,0.0,136.09
